id,value
514416,1033.28
514417,928.34
514418,"1,065.23"
514419,1052.95
514420,n/a
514421,952.45
514422,1.08015e+03
514423,$899.15
514424,1259.72
514425,1065.23
514426,1044.44
514427,949.21
514428,1135.75
514429,913.55
514430,899.65
514431,1099.63
514432,+1140.22
514433,1208.1
514434,1083.01
514435,NA
514436,890.88
514437,938.44
514438,978.55
514439,"944,66"
514440,"1,040.97"
514441,921.56
514442,929.03
514443,1.02418e+03
514444,N/A
514445,"874,26"
514446,1135.67 USD
514447,719.92
514448,889.4
514449,1129.89
514450,1111.58
514451,N/A
514452,$895.33
514453,1010.54
514454,"960,25"
514455,N/A
514456,1078.14
514457,1055.62 USD
514458,NA
514459,862.58
514460,854.88
514461,1 095.99
514462,807.61
514463,867.7
514464,"874,23"
514465,"989,18"
514466,1114.47
514467,1021.77
514468,$958.87
514469,1035.81
514470,   848.26  
514471,906.34
514472,948.18
514473,1.00949e+03
514474,932.57 USD
514475,1130.62
514476,1182.93
514477,"853,91"
514478,"1,202.00"
514479,984.09
514480,  944.12  
514481,974.57
514482,N/A
514483,990.77
514484,1036.81
514485,1041.97
514486,"1,183.29"
514487,8.88490e+02
514488,911.61
514489,1032.56
514490,969.2
514491,875.26
514492,+1126.79
514493,1179.26
514494,"828,29"
514495,1156.39
514496,N/A
514497,906.86
514498,1021.1
514499,1061.41
514500,985.17
514501,1 015.03
514502,1042.32 dollars
514503,"$1,061.94"
514504,1038.46
514505,1 031.21
514506,8.47140e+02
514507,9O9.2
514508,NA
514509,1100.77 dollars
514510,939.68
514511,$936.72
514512,853.98
514513,N/A
514514,"1,037.88"
514515,1023.26
514516,+1038.96
514517,971.07
514518,829.24
514519,1 014.19
514520,987.7
514521,1.09146e+03
514522,1.05684e+03
514523,884.09
514524,748.52 dollars
514525,   912.5 
514526,806.05
514527,1065.65
514528,1017.75
514529,1028.3
514530,n/a
514531,$974.99
514532,964.66
514533,965.88 USD
514534,"1,065.09"
514535,"1,180.73"
514536,948.89
514537,+923.86
514538,965.95
514539,871.60
514540,857.81
514541,N/A
514542,785.81
514543,880.74
514544,1168.09
514545,1089.41
514546,1108.42
514547,"956,84"
514548,1062.68
514549,1056.31
514550,N/A
514551,1 237.88
514552,1083.68
514553,1 027.56
514554,1101.45
514555,"1,007.06"
514556,979.26
514557,847.54
514558,1157.2
514559,"1,173.49"
514560,1043.42
514561,1038.76
514562,969.32
514563,"1,135.97"
514564,"955,36"
514565,+917.03
514566,1128.35
514567,1 001.84
514568,1106.99
514569,1071.19
514570,1086.7 USD
514571,1299.09
514572,889.78 dollars
514573,889.91
514574,818.59 USD
514575,"957,43"
514576,1081.23 dollars
514577,926.06
514578,963.63
514579,792.6
514580,970.9
514581,N/A
514582,1.07757e+03
514583,7.90000e+02
514584, 932.3 
514585,1003.68
514586,1189.73
514587,994.06
514588,1183.52
514589,+918.26
514590,1014.74 dollars
514591,995.85
514592,+1153.07
514593,898.41
514594,962.35
514595,1129.63
514596,   1069.3 
514597,917.03
514598,941.67
514599,865.16
514600,1087.9
514601,"903,22"
514602,834.19
514603,n/a
514604,892.21 USD
514605,1079.41
514606,964.84
514607,"1,011.98"
514608,1145.38
514609,901.81
514610,936.78
514611,  931.46 
514612,938.64
514613,1193.86
514614,1047.44
514615,1125.5 dollars
514616,1054.21
514617,955.9
514618,N/A
514619,  986.41 
514620,940.79 USD
514621,982.53
514622,856.10
514623,894.52
514624,830.32
514625,NA
514626,995.25
514627,1O05.58
514628,N/A
514629,932.68
514630,+847.28
514631,977.64
514632,+1097.96
514633,+955.52
514634,"1,092.61"
514635,1010.18
514636,1253.62 dollars
514637,"971,79"
514638,999.52
514639,"1,061.07"
514640,1040.47
514641,1 041.70
514642,1.10246e+03
514643,942.76
514644,923.55
514645,1035.68
514646,1102.99 dollars
514647,931.16
514648,889.46 USD
514649,1237.51
514650,9.53820e+02
514651,"1002,8"
514652,898.36
514653,902.89
514654,   1049.78  
514655,1024.68
514656,885.5
514657,n/a
514658,N/A
514659,1038.19
514660,113O.69
514661,$935.84
514662,1002.24
514663,n/a
514664,961.44
514665,"1,105.18"
514666,n/a
514667,"774,15"
514668,"964,52"
514669,945.67
514670,"1,026.04"
514671,   955.76  
514672,998.56
514673,1042.1
514674,$904.58
514675,863.66
514676,NA
514677,"918,47"
514678,$943.12
514679,835.17
514680,8.56830e+02
514681,826.53
514682,1 126.85
514683,1033.97
514684,+1100.89
514685,922.7
514686,939.77
514687,953.51
514688,+874.58
514689,"960,06"
514690,1009.1
514691,"912,01"
514692,978.65
514693,940.85
514694, 926.38 
514695,937.39
514696,"$1,017.89"
514697,991.37 USD
514698,1217.74
514699,929.13
514700,861.76
514701,953.46
514702,955.41
514703,951.51
514704,913.67
514705,"954,56"
514706,1119.19 dollars
514707,1138.77
514708,927.33
514709,906.44
514710,1035.13
514711,813.31
514712,991.84
514713,811.25
514714,867.97
514715,945.61
514716,"922,1"
514717,$872.42
514718,$914.25
514719,$970.69
514720,NA
514721,1209.41
514722,1003.3
514723,972.42
514724,1146.42
514725,NA
514726,1189.62
514727,993.59
514728,$823.44
514729,1032.42
514730,+907.88
514731,  837.34 
514732,1092.93
514733,$935.08
514734,9.11600e+02
514735,874.32
514736,1050.05
514737,981.91
514738,1010.72
514739,1083.18
514740,N/A
514741,761.15
514742,"$1,067.31"
514743,788.32
514744,$914.06
514745,828.10
514746,1139.34
514747,+938.48
514748,n/a
514749,899.31
514750,   899.57 
514751,950.12
514752,NA
514753,912.61
514754,NA
514755,1055.3
514756,NA
514757, 998.11  
514758,$849.77
514759,1183.92
514760,"1,069.96"
514761,1108.13
514762,948.02
514763,1045.61
514764,"$1,092.96"
514765,906.61
514766,98O.31
514767,1011.55
514768,1054.46
514769,+917.97
514770,"960,34"
514771,1111.3 dollars
514772,1 032.93
514773,N/A
514774,"1050,59"
514775,$955.77
514776,$916.64
514777,1218.38
514778,N/A
514779,n/a
514780,1148.19
514781,1067.92
514782,  909.63  
514783,1 046.60
514784,  1056.99
514785,"$1,051.30"
514786,997.34
514787,1052.9
514788,1083.14
514789,1083.41
514790,n/a
514791,942.56
514792,n/a
514793,1082.42
514794,"1,036.06"
514795,949.69
514796,1068.34
514797,"991,65"
514798,1133.49
514799,"1077,84"
514800,"$1,011.46"
514801,967.68
514802,9.15280e+02
514803,736.5
514804,"945,11"
514805,925.36 USD
514806,967.53
514807,NA
514808,895.28
514809,971.9
514810,n/a
514811,891.65
514812,"$1,244.15"
514813,797.28
514814,1026.23
514815,1.00935e+03
514816,+1027.92
514817,987.8
514818, 1067.14 
514819,1164.43
514820,945.7
514821,982.85
514822,1124.67 USD
514823,$942.89
514824,n/a
514825,979.14
514826,N/A
514827,n/a
514828,1081.23
514829,1O39.61
514830,"1,155.84"
514831,1042.1
514832,875.84
514833,990.21
514834,"1,147.59"
514835,+821.13
514836,881.21
514837, 877.7  
514838,885.82
514839,1032.05
514840,"1,118.44"
514841,1166.18
514842,"$1,017.52"
514843, 1106.04
514844,   925.78  
514845,n/a
514846,1011.77
514847,1 078.91
514848,$884.99
514849,947.91
514850,1226.2
514851,1086.37 USD
514852,1071.36
514853,812.93
514854,N/A
514855,937.87
514856,1004.08
514857,8.73700e+02
514858,"$1,015.88"
514859,983.83
514860,981.75
514861,1070.14 USD
514862,n/a
514863,1190.05 dollars
514864,NA
514865,815.O3
514866,1 035.27
514867,1004.29
514868,907.05
514869,1O72.71
514870,931.82
514871,696.84
514872,1094.67
514873,$986.29
514874,1108.89
514875,NA
514876,$907.39
514877,1068.45
514878,982.66
514879,825.65
514880,1 047.14
514881,1023.69
514882,924.51
514883, 1038.67  
514884,1.06895e+03
514885,1127.16
514886,984.19
514887,"1062,42"
514888,"1,038.93"
514889,"1,086.12"
514890,965.00
514891,NA
514892,1093.16
514893,933.7
514894,$994.59
514895,+913.23
514896,1172.59 dollars
514897,963.94
514898,   888.89 
514899,1018.56
514900,$858.09
514901,N/A
514902,N/A
514903,$935.01
514904,888.17
514905,1041.46 dollars
514906,1222.93
514907,1 028.48
514908,"871,5"
514909,1034.01 dollars
514910,1111.88
514911,1054.12
514912,938.38 USD
514913,948.65
514914,1126.62
514915,1 124.61
514916,1 022.97
514917,8.55800e+02
514918,"1,059.73"
514919,1005.03
514920,$949.57
514921,"835,71"
514922,1 010.11
514923,895.39
514924,881.04 dollars
514925,"897,24"
514926,"1,093.52"
514927,1095.35
514928,   870.21 
514929,1 060.69
514930,844.22
514931,996.04
514932,+1008.94
514933,1039.28
514934,1.11024e+03
514935,1 120.06
514936,1065.04
514937,  951.05  
514938,"1,041.54"
514939,$927.29
514940,1024.86
514941,1.13830e+03
514942,938.59
514943,780.73
514944,1200.66
514945,963.48
514946,"930,28"
514947,$883.50
514948,910.95
514949,"1,118.31"
514950,NA
514951,759.19
514952,964.46
514953,n/a
514954,942.14
514955,1 030.46
514956,7.97630e+02
514957,"1,035.43"
514958,828.09
514959,1090.02
514960,9O4.81
514961,943.78
514962,1122.45
514963,1 006.56
514964,972.94
514965,1O72.23
514966,+989.73
514967,1 007.35
514968,815.83
514969,$909.27
514970,989.54 dollars
514971,   1097.7  
514972,1093.33
514973,1 088.53
514974,981.25
514975,725.13
514976,813.18
514977,899.3 dollars
514978,N/A
514979,N/A
514980,N/A
514981,913.35
514982,971.95
514983,947.1
514984,975.37
514985,1132.22
514986,NA
514987,745.55
514988,1145.16
514989, 1036.52 
514990,1001.62
514991,1041.58
514992,"885,59"
514993,1023.43
514994,969.69
514995,NA
514996,996.29
514997,1230.21
514998,+945.54
514999,NA
515000,976.05
515001,877.29
515002,843.12 USD
515003,+1006.66
515004,983.67
515005,N/A
515006,1082.74
515007,N/A
515008,1141.66
515009,"1268,99"
515010,$986.49
515011,1017.33 USD
515012,"946,5"
515013,1051.11 USD
515014,937.73 USD
515015,1049.18
515016,9.47630e+02
515017,"$1,058.67"
515018,n/a
515019,962.66
515020,"1,104.12"
515021,913.52
515022,971.07 dollars
515023,"1089,12"
515024,n/a
515025,+1021.6
515026,820.34
515027,"1,038.85"
515028,912.7
515029,931.75
515030,1084.52
515031,981.22
515032,N/A
515033,883.97
515034,973.86
515035,996.21 USD
515036,N/A
515037,"912,23"
515038,"866,64"
515039,1142.1 USD
515040,1O74.26
515041,1051.48
515042,893.62
515043,9.07610e+02
515044,NA
515045,1050.27
515046,"1054,84"
515047,1146.5
515048,n/a
515049,974.74
515050,1099.85
515051,1139.69
515052,1017.82
515053,+1002.76
515054,"$1,074.35"
515055,NA
515056,938.08
515057,"1,065.69"
515058,849.33
515059,936.92
515060,"1,185.69"
515061,N/A
515062,1 009.35
515063,950.73
515064,"934,21"
515065,N/A
515066,1190.56
515067,+908.72
515068,1145.09
515069,947.38
515070,995.65 USD
515071, 952.45 
515072,1098.66 dollars
515073,9.50390e+02
515074,775 dollars
515075,96O.22
515076,"$1,025.46"
515077,841.95
515078,"$1,122.48"
515079,+906.61
515080,"1101,59"
515081,1076.96
515082,894.01
515083,940.79
515084,981.64
515085,9.86870e+02
515086,"$1,008.97"
515087,N/A
515088,"1041,56"
515089,1032.31
515090,1041.59
515091,1111.65
515092,1004.49
515093,948.19
515094,879.61
515095,   1089.72  
515096,914.11
515097,"950,08"
515098,1036.65
515099,961.31
515100,+939.47
515101,1055.83
515102,+981.03
515103,1054.47
515104,1 044.07
515105,1 080.82
515106,"1010,37"
515107,1129.22
515108,997.53
515109,"1,015.89"
515110,NA
515111,1078.13
515112,1163.92
515113,901.15
515114,"917,5"
515115,1142.61
515116,917.56
515117,1052.38
515118,N/A
515119,N/A
515120,"1,029.69"
515121,"859,33"
515122,n/a
515123,n/a
515124,"1,183.02"
515125,1027.49
515126,n/a
515127,884.7
515128,865.86
515129,+954.67
515130,1030.59
515131,+985.07
515132,1039.9
515133,1144.43
515134,1122.5
515135,   1193.4
515136,1086.6
515137,985.91 dollars
515138,+1192.21
515139,1002.21
515140,1191.27
515141,991.14
515142,1O72.84
515143,+955.21
515144,1021.81
515145,"896,45"
515146,1015.55
515147,1 076.20
515148,n/a
515149,1015.15
515150,1076.71
515151,934.44
515152,937.85
515153,970.25
515154,"1,017.90"
515155,1000.9
515156,1098.77
515157,921.54
515158,1022.42
515159,909.05
515160,802.34
515161,967.81
515162,908.62
515163,1000.12
515164,962.22
515165,769.07
515166,1092.51
515167,"1091,56"
515168,1 004.36
515169,1004.94
515170,1008.19
515171,   910.15  
515172,939.08
515173,NA
515174,997.23
515175,1009.5
515176,948.49
515177,"921,41"
515178,983.11
515179,N/A
515180,896.2 dollars
515181,930.97
515182,"1,078.96"
515183,   1022.57  
515184,1112.68 dollars
515185,NA
515186,802.8
515187,"1,081.87"
515188,757.12
515189,1123.84
515190,883.05
515191,966.65
515192,1067.3
515193,773.38
515194,"934,45"
515195,"1,051.85"
515196,+956.24
515197,1095.63 USD
515198,+982.47
515199,1073.54
515200,863.92
515201,1016.89
515202,N/A
515203,"1,051.79"
515204,994.19
515205,"$1,060.31"
515206,+1016.79
515207,"$1,070.07"
515208,1065.62
515209,1048
515210,+960.25
515211,"1079,77"
515212,"$1,066.64"
515213,942.89
515214,1096.21
515215,944.28
515216,1 066.64
515217,946.78
515218,"1,037.38"
515219,1041.59
515220,1 036.43
515221,1 034.36
515222,1O89.29
515223,990.72
515224,1003.81
515225,907.1
515226,1 046.82
515227,1278.05
515228,1047.02
515229,"$1,096.36"
515230,1010.12
515231,NA
515232,982.27
515233,991.73
515234,915.62
515235,939.76
515236,"849,67"
515237,NA
515238,976.64
515239,"$1,071.65"
515240,NA
515241,   992.89 
515242,n/a
515243,1 122.80
515244,1042.31 USD
515245,1095.2
515246,1052.04
515247,"757,8"
515248,917.95
515249,944.38
515250,1037.1
515251,1081.98
515252,"$1,049.21"
515253,1111.42 dollars
515254,933.62
515255,1.12614e+03
515256,751.66
515257,821.72
515258,1014.38
515259,1063.29
515260,11O8.66
515261,"$1,122.25"
515262,1009.4
515263,+1011.84
515264,1219.62 USD
515265,944.88
515266,1.04323e+03
515267,917.29
515268,1087.91
515269,974.16
515270,969.96
515271,1208.07 dollars
515272,882.36
515273,1168.46 dollars
515274,NA
515275,1 012.98
515276,   980.73 
515277,918.58
515278,960.91
515279,11O4.93
515280,1102.91
515281,NA
515282,"$1,178.27"
515283,881.08
515284,948.08
515285,982.73
515286,n/a
515287,+972.29
515288,"893,25"
515289,902.23
515290,1267.14
515291,1076.95
515292,"861,5"
515293,904.65
515294,  960.34  
515295,1082.55
515296,858.38
515297,1071.51
515298,1O20.56
515299,878.21 USD
515300,"$1,149.59"
515301,"951,09"
515302,"709,71"
515303,981.25
515304,1127.34
515305,NA
515306,998.34
515307,911.34
515308,941.80
515309,$972.77
515310,"1,125.95"
515311,926.25
515312,"1,106.40"
515313,"1,038.75"
515314,n/a
515315,1062.9
515316,1.08578e+03
515317,1033.47
515318,"$1,105.63"
515319,$925.80
515320,1009.11
515321,   929.44
515322,"1,077.22"
515323,956.92
515324,1 013.39
515325,1018.71
515326,1041
515327,+1052.35
515328,860.3
515329,944.7
515330,1186.54
515331,1136.46
515332,1044.56
515333,985.94
515334,1111.07
515335,1247.21
515336,868.05
515337,"1089,75"
515338,949.43
515339,970.91
515340,8.03930e+02
515341,1 024.88
515342,927.36
515343,1157.24 USD
515344,951.39 dollars
515345,934.49
515346,881.06
515347,901.18
515348,1060.79
515349,966.64
515350,771.02
515351,924.78
515352,911.12
515353,1106.55
515354,1005.27 USD
515355,859.56
515356,1 247.40
515357,1112.37
515358,  919.19 
515359,1 061.69
515360,N/A
515361,"1,147.32"
515362,N/A
515363,n/a
515364,$932.62
515365,984.81
515366,982.74
515367,801.82
515368,757.69
515369,990.55 USD
515370,1186.5
515371,986.69
515372,1084.94
515373,934.16
515374,795.12
515375,1274.26
515376,852.07 USD
515377,$910.18
515378,   859.44  
515379,764.24
515380,+1030.12
515381,989.02
515382,"1119,1"
515383,+1140.19
515384,1O82.29
515385,1001.58
515386,1047.93
515387,"930,82"
515388,+1099.03
515389,949.83
515390,873.66
515391,1 029.70
515392,$963.61
515393,N/A
515394,1090.19
515395,997.67
515396,1 126.39
515397,"$1,014.27"
515398,1032.52
515399,1046.28
515400,930.51
515401,1001.32
515402,1266.25 USD
515403,"$1,065.89"
515404,967.3 dollars
515405,1 150.88
515406,1 017.88
515407,N/A
515408,951.91
515409,9.99070e+02
515410,999.84
515411,   943.93  
515412,1040.63
515413,940.78
515414,"1,001.83"
515415,981.93
515416,1139.76
515417,+1051.66
515418,1 136.65
515419,"$1,061.02"
515420,935.41
515421,"$1,002.80"
515422,911.33 USD
515423,"1079,48"
515424,1031.23
515425,+1080.47
515426,874.48
515427,1003.87
515428,  1128.57
515429,  808.7  
515430,906.51 dollars
515431,1116.39
515432,1029.28
515433,1068.66
515434,+1069.07
515435,818.49
515436,1.03699e+03
515437,1 037.78
515438,  1028.66 
515439,   882.68
515440,"1,043.90"
515441,1111.52
515442,$859.99
515443,841.9 USD
515444,N/A
515445,955.61
515446,947.14
515447,975.08
515448,1008.49
515449,1070.79 dollars
515450,1 135.39
515451,n/a
515452,1 093.43
515453,952.16
515454,959.7
515455,1060.58
515456,  1088.45
515457,$920.78
515458,1O29.93
515459,826.42
515460,$981.84
515461,831.02
515462,1006.08
515463,936.67
515464,930.42
515465,968.7
515466,973.21
515467,999.93
515468,964.14
515469,958.27
515470,987.02
515471,NA
515472,999.67
515473,1123.25
515474,1032.46
515475,849.52
515476,991.73
515477,997.59
515478,1071.2
515479,961.86
515480,1113.19
515481,"1035,94"
515482,994.36
515483,908.99
515484,984.06
515485,NA
515486,1115.89
515487,n/a
515488,886.24
515489,+898.77
515490,"1,075.90"
515491,"981,14"
515492,1041.45
515493,921.69
515494,907.24
515495,953.32
515496,NA
515497,1146.21
515498,N/A
515499,NA
515500,"1138,64"
515501,1 022.31
515502,1061.96
515503,1132.41
515504,864.3 dollars
515505,NA
515506,"1124,27"
515507,852.16
515508,1 228.23
515509,907.13
515510,"1190,01"
515511,1O12.83
515512,  983.85
515513,n/a
515514,1153.17
515515,  995
515516,"1036,37"
515517,1.05281e+03
515518,911.22
515519,1010.35
515520,1O22.34
515521,1 050.99
515522,1033.15
515523,880.52
515524,914.81
515525,+1120.1
515526,"$1,265.24"
515527,+962.63
515528,1162.13
515529,9.39190e+02
515530,  958.88 
515531,1.09724e+03
515532,847.77
515533,980.94
515534,926.92
515535,1 128.71
515536,1086.85
515537,1012.81
515538,904.01
515539,"$1,070.95"
515540,938.84
515541,"917,12"
515542,+901.17
515543,1015.74
515544,947.32 USD
515545,1.09692e+03
515546,N/A
515547,1.06942e+03
515548,1 054.99
515549,1019.1 dollars
515550,$920.97
515551,"1068,47"
515552,N/A
515553,939.09
515554,1 093.17
515555,898.86
515556,N/A
515557,985.25
515558,1O63.2
515559,834.36
515560,918.82
515561,+934.64
515562,1043.43
515563,910.5
515564,1093.54
515565,1 132.96
515566,1067.58
515567,1092.14
515568,"968,24"
515569,1101.83
515570,"1,100.66"
515571,1071.84
515572,"1,062.39"
515573,937.33
515574,1009.19
515575,1209.06
515576,822.98
515577,+1006.57
515578,"1,121.56"
515579,882.08
515580,+1085.85
515581, 985.54  
515582,894.89
515583,1026.12
515584, 927.99  
515585,1 086.80
515586,1119.77
515587,1.06038e+03
515588,983.40
515589,977.55
515590,819.77
515591,884.2
515592,962.32
515593,989.79
515594,942.38
515595,1.17273e+03
515596,9.61810e+02
515597,896.4
515598,N/A
515599,1110.41
515600,912.73
515601,917.45
515602,977.72
515603,782.46
515604,"986,72"
515605,1135.66
515606,$904.42
515607,909.63
515608,892.24
515609,990.91
515610,"$1,040.51"
515611,1O01.57
515612,1O44.36
515613,"1107,8"
515614,+891.54
515615,930.42
515616,986.03 USD
515617,n/a
515618,976.75
515619,1 012.39
515620,NA
515621,"919,85"
515622,940.84
515623,1066.21 dollars
515624,920.18
515625,"991,47"
515626,985.08
515627,n/a
515628,"1025,8"
515629,1135.84
515630,n/a
515631,1057.04
515632,$897.62
515633,n/a
515634,+872.26
515635,1022.04
515636,1 043.95
515637,+952.7
515638,N/A
515639,+1073.55
515640,1078.21
515641, 859.36  
515642,1 066.70
515643,95O.24
515644,+1058.42
515645,n/a
515646,NA
515647,"1130,83"
515648,"$1,009.35"
515649,1059.9
515650,1107.75 dollars
515651,1170.79
515652,1019.53
515653,889.75
515654,"1,008.42"
515655,923.41
515656,NA
515657,"981,14"
515658,1081.45 dollars
515659,n/a
515660,971.72
515661,N/A
515662,883.42
515663,1102.84
515664,9.65720e+02
515665,1145.63
515666,922.91 dollars
515667,974.66
515668,781.88
515669,895.82
515670,924.02
515671,1138.4
515672,832.66
515673,"$1,094.65"
515674,993.8
515675,"1018,84"
515676,1 006.43
515677,958.03
515678,+900.07
515679,1.01723e+03
515680,975.45
515681,931.14
515682,918.11
515683,997.68 USD
515684,981.43
515685,"$1,023.48"
515686,1142.4
515687,$884.34
515688,978.65
515689,842.8
515690,"928,08"
515691,962.26 dollars
515692,NA
515693,1030.27 dollars
515694,923.89
515695,1055.16
515696,805.27
515697,1.00652e+03
515698,971.95
515699,1218.33
515700,951.29
515701,1047.77
515702,NA
515703,"966,53"
515704,N/A
515705,1097.76
515706,993.1
515707,974.64
515708,N/A
515709,1033.73
515710,1028.73 USD
515711,1175.08 dollars
515712,914.53
515713,1049.19
515714,908.03
515715,759.2
515716,1056.13
515717,   1185.61 
515718,$957.84
515719,1 005.55
515720,N/A
515721,1079.41
515722,NA
515723,1184.16
515724,925.81
515725,NA
515726,$927.88
515727,983.88
515728,1047.66
515729,966.02
515730,NA
515731,949.18
515732,n/a
515733,+932.98
515734,997.48
515735,955.31
515736,873.87
515737,727.07 USD
515738,927.89
515739,1140.79
515740,902.84
515741,984.87
515742,876.29
515743,997.68
515744,"1000,54"
515745,"1057,66"
515746,1003.03
515747,+980.7
515748,986.04
515749,1097.67
515750,1101.31
515751,989.28
515752,1.06412e+03
515753,1033.7
515754,1072.76 USD
515755,989.00
515756,1007.68
515757,  1033.38
515758,989.3 dollars
515759,991.82
515760,839.7
515761,964.37
515762,"$1,093.39"
515763,1 173.10
515764,1029.02 USD
515765,1233.59
515766,"1071,38"
515767,895.83 USD
515768,1088.01
515769,928
515770,886.63
515771,n/a
515772,827.92
515773,1117.04
515774,996.88
515775,1 003.26
515776,$990.75
515777,1080.06
515778,1101.03 dollars
515779,961.83
515780,881.12 USD
515781,1054.25 dollars
515782,N/A
515783,970.35
515784,954.26
515785,882.59
515786,1 083.32
515787,"1083,81"
515788,941.16
515789,"1,100.05"
515790, 1170.69  
515791,1003.21
515792,842.8
515793,"$1,010.85"
515794,1 050.83
515795,1 052.01
515796,+1084.18
515797,959.38
515798,980.98 dollars
515799,937.42 USD
515800,924.13
515801,$929.48
515802,940.25
515803,1134.89
515804,734.5
515805,1090.62
515806,1041.21
515807,1 111.98
515808,1003.79
515809,"968,14"
515810,1203.92
515811,967.96
515812,942.81
515813,"921,76"
515814,971.27
515815,978.42
515816,1041.34
515817,1056.84
515818,1025.62
515819,n/a
515820,1O35.43
515821,865.6
515822,8.65500e+02
515823,912.16
515824,910.35
515825,"$1,119.91"
515826,1007.78
515827,996.26
515828,888.1
515829,$963.12
515830,894.52
515831,923.97
515832,9.56270e+02
515833,1156.51 dollars
515834,1.09024e+03
515835,1.01042e+03
515836,1239.9
515837,888.22
515838,1184.04
515839,1037.44
515840,+935.14
515841,NA
515842,927.21
515843,863.61
515844,1150.83
515845,909.02
515846,  1099.58  
515847,1153.89
515848,  1041.84 
515849,980.83
515850,987.57
515851,1014.2
515852,"1153,97"
515853,"938,51"
515854,978.67
515855,969.35
515856,1108.83
515857,832.24
515858,908.75
515859,1019.86
515860,842.81
515861,945.76
515862,765.54
515863,1119.33
515864,843.53
515865,1175.57
515866,1 185.61
515867,+1084.43
515868,1 031.56
515869,933.78
515870,NA
515871,1053.68
515872,"1100,27"
515873,918.56
515874,969.39
515875,885.72
515876,1040.34
515877,1068.44
515878,1097.15
515879,955.04
515880,879.62
515881,"790,64"
515882,$882.74
515883,751.06
515884,"1027,69"
515885,1 172.41
515886,1075.51
515887,788.18
515888,968.67
515889,1072.69
515890,1144.97
515891,861.01
515892,"921,75"
515893,1007.35
515894,$870.58
515895,1054.13
515896,n/a
515897,958.1
515898,1100.42
515899,   820.31  
515900,846.12
515901,1163.04
515902,903.39
515903,968.96
515904,1.06668e+03
515905,N/A
515906,"1176,86"
515907,890.33
515908,NA
515909,1027.52 dollars
515910,"1166,72"
515911,"$1,029.37"
515912,NA
515913,971.2
515914,1050.81
515915,9.03110e+02
515916,922.57
515917,954.35
515918,1002.87
515919,1137.5
515920,800.4
515921,1052.02
515922,1073.08 USD
515923, 1209.3 
515924,"1,020.25"
515925,"944,15"
515926,"1000,61"
515927,   1052.3  
515928,983.48
515929,+1123.21
515930,1003.01
515931,"$1,035.44"
515932,+947.46
515933,NA
515934,"$1,180.97"
515935,1029.98
515936,"1,064.87"
515937,868.97
515938,1.05317e+03
515939,"907,39"
515940,"1,028.05"
515941,+1117.66
515942,"$1,031.95"
515943,902.65
515944,1082.61 dollars
515945,832.86
515946, 1104.71
515947,991.25
515948,1052.98
515949,1095.23
515950,849.32 USD
515951,1012.8
515952,N/A
515953,1.06169e+03
515954,937.65
515955,875.94
515956,907.1
515957,967.46
515958,"797,5"
515959,908.80
515960,871.35 dollars
515961,925.97
515962,1 143.33
515963,831.03
515964,1045.16
515965,899.95
515966,1257.12
515967,  1128.58
515968,1078.36
515969,1064.6
515970,"1,010.04"
515971,899.46
515972,1038.14
515973,1118.61
515974,1.05394e+03
515975,927.74
515976,"1,004.31"
515977,1099.64
515978,"899,45"
515979,1039.2
515980,  887.14
515981,"1,012.27"
515982,1181.53
515983,N/A
515984,$999.02
515985,927.82
515986,1108.5
515987,1056.11
515988,1.06876e+03
515989,1 222.09
515990,n/a
515991,1045.28
515992,9.22620e+02
515993,879.7
515994,1015.77
515995,n/a
515996,939.63
515997,908.1
515998,839.35
515999,1028.42
516000,n/a
516001,991.4
516002,n/a
516003,"$1,140.90"
516004,1010.02
516005,964.85
516006,1032.61
516007,n/a
516008,1.12546e+03
516009,"1,026.60"
516010,907.04
516011,"1077,24"
516012,1140.85
516013,1143.7
516014,NA
516015,812.99
516016,NA
516017,1055.34
516018,1O27.44
516019,782.02
516020,1 078.32
516021,N/A
516022,946.60
516023,985.69
516024,1084.48 USD
516025,1005.63
516026,$986.73
516027,1159.01
516028,1145.83
516029,1155.52
516030,1.02012e+03
516031,878.46
516032,  972.19 
516033,984.91
516034, 905.8 
516035,"1147,26"
516036,956.75
516037,982.63
516038,968.47
516039,853.99
516040,913.54
516041,1 051.79
516042,+970.62
516043,1045.73
516044,"$1,102.09"
516045,8.78710e+02
516046,895.59
516047,1024.27
516048,"1,001.87"
516049,926.35 USD
516050,+755.32
516051,1 017.19
516052,910.06
516053, 1011.16  
516054,1 062.41
516055,1008.06 dollars
516056,942.04
516057,997.14
516058,987.49
516059,930.52 USD
516060,869.01
516061,N/A
516062,917.65
516063,939.67
516064,1073.54
516065,NA
516066,+937.66
516067,1.11264e+03
516068,"1,087.58"
516069,905.89
516070,"1,019.75"
516071,NA
516072,963.92
516073,9.60150e+02
516074,947.14
516075,990.14
516076,1 011.56
516077,1009.83
516078,"$1,196.31"
516079,"941,96"
516080,1087.91
516081,9.63110e+02
516082,947.89
516083,+1032.46
516084,950.84
516085,N/A
516086,1117.03
516087,914.6
516088,1044.26
516089,"1,050.00"
516090,NA
516091,940.31
516092, 1054.46 
516093,   1121.62
516094,NA
516095,985.7
516096,N/A
516097,1094.03
516098,1113.32
516099,1 099.53
516100,"$1,145.32"
516101,"1,084.86"
516102,823.55
516103,922.07
516104,1 004.65
516105,NA
516106,1000.77
516107, 947.2
